Ontology ID	label	alternative label	Issues / Notes	CURRENT CURATOR (TEMP)		Reported	LinkML:class_name	CATEGORY (TEMP)	term tracker item	entity type	created	parent class ID	parent class label	Equivalence axiom	definition	definition source	alt definition	comment	example of usage	contributor	curation status	editor note	see also	skos:exactMatch	skos:broadMatch	skos:narrowMatch	skos:relatedMatch
GENEPIO:0100015	surveillance of international border crossing by air travel or ground transport strategy	Surveillance of international border crossing by air travel or ground transport		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100014	international travel surveillance		An international travel-associated surveillance strategy in which individuals are selected if they have a travel history of crossing an international border via air travel or ground transport.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100016	surveillance of international border crossing by air travel strategy	Surveillance of international border crossing by air travel		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100014	international travel surveillance		An international travel-associated surveillance strategy in which individuals are selected if they have a travel history of crossing an international border via air travel.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100017	surveillance of international border crossing by ground transport strategy	Surveillance of international border crossing by ground transport		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100014	international travel surveillance		An international travel-associated surveillance strategy in which individuals are selected if they have a travel history of crossing an international border via ground transport.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100018	surveillance from international worker testing strategy	Surveillance from international worker testing		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100014	international travel surveillance		A travel-associated surveillance strategy in which individuals are selected if they have a travel history outside of the reporting country in a specified number of days before onset of symptoms.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100020	multi-jurisdictional outbreak investigation strategy	Multi-jurisdictional outbreak investigation		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100001	cluster/outbreak investigation		An outbreak investigation sampling strategy in which individuals are chosen for investigation into a disease outbreak that has connections to two or more jurisdictions.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100021	intra-jurisdictional outbreak investigation strategy	Intra-jurisdictional outbreak investigation		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100001	cluster/outbreak investigation		An outbreak investigation sampling strategy in which individuals are chosen for investigation into a disease outbreak that only has connections within a single jurisdiction.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100023	viral passage experiment strategy	Viral passage experiment		Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-01-19T18:23:15.862Z	GENEPIO:0100003	research strategy		A research sampling strategy in which individuals are sampled in order to perform a viral passage experiment.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100356	retrospective sequencing strategy	Retrospective sequencing	Need to make request with HSO	Rhiannon		TRUE		ICE > data item > purpose of sequencing		Class	2022-02-25T05:13:49.123Z	GENEPIO:0100219	sampling strategy specification		A sampling strategy in which stored samples from past events are sequenced.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100026	collection cup			Rhiannon		TRUE		material entity > processed material > device > specimen collection device		Class	2022-01-19T18:23:15.862Z	OBI:0002814	specimen collection device		A device which is used to collect liquid samples.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100103	filter			Rhiannon		TRUE		material entity > processed material > device > specimen collection device		Class	2022-01-19T18:23:15.862Z	OBI:0002814	specimen collection device		A manufactured product which separates solids from fluids by adding a medium through which only a fluid can pass.	http://purl.obolibrary.org/obo/NCIT_C41199				https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100027	swab			Rhiannon		TRUE		material entity > processed material > device > specimen collection device		Class	2022-01-19T18:23:15.862Z	OBI:0002814	specimen collection device		A device which is a soft, absorbent material mounted on one or both ends of a stick.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100941	grab sampling device	grab sampler		Charlie		TRUE		material entity > processed material > device > specimen collection device		Class	2023-11-20T16:24:25.000Z	OBI:0002814	specimen collection device		A specimen collection device which is used to collect a single discrete samples from a specific location.			It typically consists of a container or scoop that can be manually triggered to open and close, allowing the user to "grab" a representative sample at a specific depth or location. Represents a “snapshot” of conditions at the moment of sampling, commonly used in water, wastewater and surface environmental sampling and alone does not account for temporal or spatial variability.		https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
GENEPIO:0100943	core sampling device	core sampler		Charlie		TRUE		material entity > processed material > device > specimen collection device		Class	2023-11-20T16:24:25.000Z	GENEPIO:0100941	grab sampling device		A grab sampler designed to extract a continuous, cylindrical section of material from a substrate preserving vertical structure and stratification.					https://orcid.org/0000-0002-9578-0788|https://orcid.org/0000-0002-1107-9135|https://orcid.org/0000-0002-8844-9165	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.					
